company_id,company_name,city,registration_date,revenue,net_profit,authorized_capital,inn,contracts_count,customer_sum,supplier_sum,inspections_count,inspections_violations,inspections_knm,plaintiff_cases,defendant_cases,licenses_count,trademarks_count,branches_count,representatives_count,property_form_numeric,company_type_numeric
1097746723579-iss-integrator,"""ИСС-ИНТЕГРАТОР""",Москва,2009-11-17,146400000.0,-29300000.0,10000.0,7743760773.0,8.0,0.0,12700000.0,0.0,0.0,1.0,2.0,0.0,2.0,,,,11.0,2
1117847362984-termotronik-prom,"""ТЕРМОТРОНИК ПРОМ""",Санкт-Петербург,2011-08-30,296700000.0,15400000.0,235000.0,7811500078.0,,,,0.0,0.0,3.0,2.0,0.0,,,,,11.0,2
1075406010954-gp-sibgeotekh,"ГП ""СИБГЕОТЕХ""",Новосибирск,2007-03-26,303300000.0,12200000.0,200000.0,5406390181.0,11.0,0.0,247400000.0,0.0,0.0,2.0,3.0,1.0,,1.0,,,11.0,2
1057405000278-kipz,"""КИПЗ""",Катав-Ивановск,2005-02-04,52400000.0,-64000000.0,235000.0,7410006513.0,51.0,0.0,758600000.0,18.0,10.0,56.0,36.0,41.0,3.0,,,,11.0,1
1187746174956-lidergazdetektor,"""ЛИДЕРГАЗДЕТЕКТОР""",Москва,2018-02-19,270000000.0,12800000.0,100000.0,9721062377.0,,,,0.0,0.0,1.0,1.0,0.0,,,,,11.0,2
1027806056288-ntc-ratehk,"""НТЦ ""РАТЭК""",Санкт-Петербург,1993-12-02,297000000.0,19400000.0,11100.0,7811039474.0,58.0,0.0,647400000.0,4.0,2.0,6.0,0.0,1.0,7.0,2.0,,,4.0,1
1037100320245-specpribor,"""СПЕЦПРИБОР""",Тула,1996-09-09,256100000.00000003,9700000.0,,7104009064.0,29.0,0.0,412400000.0,5.0,2.0,3.0,7.0,1.0,5.0,,,,11.0,1
1037739043957-vika-mera,"""ВИКА МЕРА""",Москва,1997-02-13,,-116200000.0,235000.0,7729346754.0,4.0,0.0,1700000.0,2.0,1.0,4.0,16.0,14.0,,,,,7.0,1
1027739417530-bap-hromdet-ehkologiya,"""БАП ""ХРОМДЕТ-ЭКОЛОГИЯ""",Москва,2002-01-08,270500000.0,24600000.0,43800.0,7701284184.0,7.0,0.0,7600000.0,,,,2.0,0.0,,2.0,,,11.0,2
1025001626297-konved-6-lii,"""КОНВЕД-6 ЛИИ""",Жуковский,1992-12-02,304100000.0,30800000.0,235000.0,,,,,,,,,,,,,,,1
1150280045915-npp-geospecpribor,"НПП ""ГЕОСПЕЦПРИБОР""",Уфа,2015-07-30,269900000.0,3000000.0,10000.0,277904849.0,,,,,,,,,,6.0,,,11.0,2
5077746260455-unisit,"""УНИСИТ""",Москва,2007-03-06,255600000.0,77200000.0,16000.0,7729569888.0,21.0,0.0,52500000.0,,,,2.0,0.0,,1.0,,,11.0,2
1021000522663-npp-proryv,"НПП ""ПРОРЫВ""",Петрозаводск,1991-12-17,305100000.0,165000000.0,20000.0,1001058862.0,34.0,0.0,48700000.0,0.0,0.0,1.0,2.0,1.0,,,,,11.0,2
1027810297844-intek,"""ИНТЕК""",Санкт-Петербург,2002-12-04,238300000.0,39400000.0,85000.0,7826156727.0,106.0,0.0,794200000.0,0.0,0.0,1.0,3.0,0.0,3.0,,,,11.0,2
1093702003405-k-kompani,"""К-КОМПАНИ""",Иваново,2009-02-17,385000000.0,10900000.0,10000.0,3702578510.0,,,,2.0,1.0,0.0,3.0,0.0,,,,,11.0,2
1157847014368-radiotekh,"""РАДИОТЕХ""",Санкт-Петербург,2015-01-21,196100000.0,14800000.0,100000.0,7813212269.0,,,,,,,2.0,1.0,,2.0,,,11.0,2
1025401030082-vmk-optoehlektronika,"""ВМК-ОПТОЭЛЕКТРОНИКА""",Новосибирск,1991-08-20,254900000.0,37900000.0,10000.0,5402102770.0,98.0,0.0,296300000.0,0.0,0.0,1.0,6.0,1.0,,8.0,,,11.0,2
1097746758680-npk-tekon-avtomatika,"НПК ""ТЕКОН-АВТОМАТИКА""",Москва,2009-11-28,312700000.0,51200000.0,235000.0,7735564430.0,,,,,,,,,,,,,11.0,2
1205000006749-gank,"""ГАНК""",Балашиха,2020-01-28,211700000.0,95200000.0,10000.0,5001132538.0,83.0,0.0,196600000.0,,,,1.0,0.0,,,,,11.0,2
1207700277894-trinetik,"""ТРИНЕТИК""",Москва,2020-08-06,310900000.0,35500000.0,100000.0,9723102635.0,,,,,,,,,,,,,11.0,2
1224400004740-sever,"""СЕВЕР""",Кострома,2022-11-24,262900000.0,119300000.0,10000.0,4400011090.0,,,,,,,,,,2.0,,,11.0,2
1035401005529-npk-rehlsib,"НПК ""РЭЛСИБ""",Новосибирск,2001-05-07,247000000.0,48900000.0,10000.0,5402159819.0,4.0,0.0,23300000.0,0.0,0.0,2.0,,,1.0,,,,11.0,2
1194027001937-usm-inzhiniring,"""УСМ-ИНЖИНИРИНГ""",,2019-02-14,229100000.0,21600000.0,10000.0,4025453306.0,,,,,,,0.0,1.0,1.0,,,,11.0,2
1027200773885-geotron,"""ГЕОТРОН""",Тюмень,2000-10-02,60800000.0,2000000.0,235000.0,7203000376.0,5.0,0.0,2800000.0,10.0,2.0,4.0,27.0,12.0,2.0,2.0,,,11.0,1
1037728051008-rias,"""РИАС""",Москва,2003-10-20,156300000.0,18800000.0,100000.0,7728303934.0,,,,,,,,,,,,,11.0,2
1087746344311-npc-mitinopribor,"НПЦ ""МИТИНОПРИБОР""",Москва,2008-03-12,268400000.0,25500000.0,100000.0,7735538800.0,12.0,0.0,43700000.0,,,,0.0,5.0,,,,,11.0,2
1225000013853-yumis-pro,"""ЮМИС ПРО""",Домодедово,2022-02-16,298800000.0,30000000.0,45500.0,5009130613.0,,,,,,,2.0,0.0,,5.0,,,11.0,2
1225900023491-umny-uchet,"""УМНЫЙ УЧЕТ""",Пермь,2022-12-14,288600000.0,57300000.0,235000.0,5904404045.0,12.0,13500000.0,0.0,0.0,0.0,2.0,,,,,,,11.0,2
1057746226042-npk-mikrofor,"НПК ""МИКРОФОР""",Москва,2005-02-11,264600000.00000003,12200000.0,100000.0,7735509936.0,46.0,0.0,15400000.0,0.0,0.0,3.0,,,,2.0,,,11.0,2
1147847098761-norma-is,"""НОРМА ИС""",Санкт-Петербург,2014-03-20,195800000.0,-23700000.0,10000.0,7805646329.0,,,,0.0,0.0,3.0,2.0,5.0,2.0,1.0,,,11.0,2
1097847180639-780-rz-tsk,"""780 РЗ ТСК""",Санкт-Петербург,2009-07-02,,,235000.0,,,,,,,,,,,,,,,1
1027810280090-balt-sistem,"""БАЛТ-СИСТЕМ""",Санкт-Петербург,1998-01-23,261200000.0,7500000.0,9000.0,7826687647.0,37.0,0.0,20900000.0,0.0,0.0,1.0,1.0,4.0,,1.0,,,11.0,2
1037402341833-chelehnergopribor,"""ЧЕЛЭНЕРГОПРИБОР""",Челябинск,2003-11-24,212600000.0,67900000.0,10000.0,7447068033.0,4.0,0.0,2800000.0,,,,,,,8.0,,,11.0,2
1077759881980-npc-spektr-at,"НПЦ ""СПЕКТР-АТ""",Москва,2007-09-07,272200000.0,22200000.0,235000.0,7704661049.0,220.0,0.0,2000000000.0,0.0,0.0,3.0,1.0,0.0,2.0,,,,11.0,2
1126686010241-zavod-radan,"ЗАВОД ""РАДАН""",Екатеринбург,2012-05-23,224700000.0,12300000.0,235000.0,6686009020.0,1.0,0.0,9400.0,0.0,0.0,2.0,1.0,1.0,,,,,11.0,2
1145749001090-trimbirt,"""ТРИМБИРТ""",,2014-02-11,250000000.0,136400000.0,10000.0,5753201805.0,103.0,0.0,200300000.0,,,,,,,4.0,,,11.0,2
1247700350457-razrabotchik-reha,"""РАЗРАБОТЧИК РЭА""",Москва,2024-04-27,285100000.0,210400000.0,10000.0,7735207678.0,,,,,,,,,,,,,11.0,2
1037835040836-npf-ehlisa,"""НПФ ""ЭЛИСА""",Санкт-Петербург,1999-01-14,245200000.0,74900000.0,10000.0,7816136312.0,4.0,0.0,15300000.0,,,,2.0,0.0,,1.0,,,11.0,2
1167325061177-sense-gnb,"""СЕНСЕ ГНБ""",Ульяновск,2016-05-25,300000000.0,40400000.0,10000.0,7327078382.0,,,,0.0,0.0,3.0,3.0,0.0,1.0,3.0,,,11.0,2
5117746039527-ehlgaz,"""ЭЛЬГАЗ""",Москва,2011-12-20,212900000.0,33700000.0,46000.0,7723823538.0,1.0,0.0,588800.0,,,,2.0,3.0,,1.0,,,11.0,2
1027801568618-informanalitika,"""ИНФОРМАНАЛИТИКА""",Санкт-Петербург,1997-06-13,304400000.0,50100000.0,10000.0,7802105787.0,30.0,0.0,7400000.0,1.0,0.0,2.0,0.0,1.0,,2.0,,,11.0,2
1137847301294-nehk,"""НЭК""",Санкт-Петербург,2013-08-09,256500000.0,50100000.0,17500.0,7802833810.0,,,,0.0,0.0,3.0,1.0,0.0,,,,,11.0,2
1097746347797-npo-yumas,"НПО ""ЮМАС""",Москва,2009-06-11,243700000.0,14300000.0,20000.0,7731629710.0,7.0,0.0,866600.0,0.0,0.0,5.0,2.0,1.0,4.0,,,,11.0,2
5087746061882-npo-tekhnoap,"""НПО ТЕХНОАП""",Москва,2008-09-05,260800000.0,13200000.0,10000.0,7722657334.0,,,,,,,3.0,1.0,,,,,11.0,2
1037821057163-sintez-ndt,"""СИНТЕЗ НДТ""",Санкт-Петербург,2001-11-05,295000000.0,48900000.0,235000.0,7810243043.0,,,,2.0,0.0,0.0,,,2.0,,,,11.0,2
1247400006622-mpa,"""МПА""",Челябинск,2024-03-05,70500000.0,25500000.0,235000.0,7453358421.0,,,,,,,,,,,,,11.0,2
1144205014161-remproc,"""РЕМПРОЦ""",Кемерово,2014-08-27,284800000.0,88900000.0,10000.0,4205293891.0,1.0,0.0,175500.0,,,,,,,1.0,,,11.0,2
1036603488910-npf-sensorika,"НПФ ""СЕНСОРИКА""",Екатеринбург,1991-12-12,290000000.0,29900000.0,,6660076367.0,36.0,0.0,66500000.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,,,11.0,2
1117847312604-npp-gosmetr,"""НПП ГОСМЕТР""",Санкт-Петербург,2011-07-28,301600000.0,8800000.0,10000.0,7816517580.0,1.0,0.0,1500000.0,,,,1.0,0.0,,1.0,,,11.0,2
1166196058830-almaz,"""АЛМАЗ""",Москва,2016-02-18,263200000.0,-12400000.0,10000.0,6164106783.0,2.0,0.0,2700000.0,,,,12.0,5.0,,,,,11.0,2
1082130004582-npo-kaskad-grup,"""НПО ""КАСКАД-ГРУП""",Чебоксары,2008-03-18,288700000.0,12000000.0,10000.0,2130037855.0,26.0,0.0,120900000.0,1.0,0.0,5.0,17.0,1.0,1.0,,,,11.0,2
1172375022984-ehlhart,"""ЭЛХАРТ""",Краснодар,2017-03-15,144800000.0,32000000.0,10000.0,2310199453.0,,,,0.0,0.0,2.0,,,,,,,11.0,2
1037403874144-npo-rts,"НПО ""РТС""",Челябинск,2003-05-23,178800000.0,1800000.0,235000.0,7453099174.0,105.0,0.0,418500000.0,1.0,0.0,2.0,7.0,3.0,1.0,3.0,,,11.0,2
1077847531486-npk-diagnostika,"""НПК ""ДИАГНОСТИКА""",Санкт-Петербург,2007-08-02,177300000.0,97300000.0,10000.0,7814381252.0,39.0,0.0,70500000.0,,,,1.0,0.0,1.0,,,,11.0,2
1022601949260-stiz,"""СТИЗ""",Ставрополь,1996-08-06,82200000.0,-2100000.0,235000.0,2634012634.0,39.0,0.0,11600000.0,27.0,19.0,29.0,5.0,1.0,1.0,,,,11.0,1
1117847283751-neva-finans,"""НЕВА-ФИНАНС""",Санкт-Петербург,2011-07-12,68600000.0,2000000.0,235000.0,7838461997.0,8.0,0.0,1600000.0,,,,9.0,5.0,,,,,11.0,2
1165275027708-zavod-ehlektromash,"""ЗАВОД ""ЭЛЕКТРОМАШ""",Нижний Новгород,2016-07-07,222000000.0,-4500000.0,100000.0,5263125030.0,4.0,51900000.0,4500000.0,7.0,3.0,3.0,0.0,11.0,2.0,,,,11.0,1
5177746148201-infometeos,"""ИНФОМЕТЕОС""",Москва,2017-10-31,169100000.0,2900000.0,20000.0,7734407963.0,87.0,0.0,1100000000.0,,,,1.0,0.0,1.0,3.0,,,11.0,2
1087154003463-kmk,"""КМК""",Кимовск,2008-02-05,75400000.0,282000.0,100000.0,7115500027.0,1.0,0.0,124900.0,7.0,5.0,10.0,0.0,1.0,3.0,,,,11.0,1
1057746505410-bd-sensors-rus,"""БД СЕНСОРС РУС""",Москва,2005-03-25,353300000.0,32200000.000000004,50000.0,7718542411.0,6.0,0.0,6400000.0,,,,,,,2.0,,,10.0,2
1026200701702-skb-pribory-i-sistemy,"СКБ "" ПРИБОРЫ И СИСТЕМЫ""",Рязань,1997-01-13,293900000.0,7900000.0,,6215007977.0,8.0,0.0,15500000.0,0.0,0.0,2.0,1.0,2.0,1.0,,,,11.0,2
1034004205070-otk,"""ОТК""",Обнинск,2003-06-19,201700000.0,23700000.0,235000.0,4025075245.0,15.0,0.0,18100000.0,1.0,1.0,0.0,,,,,,,11.0,2
1121689001170-npp-bznga,""" НПП ""БЗНГА""",Бугульма,2012-10-03,228700000.0,73700000.0,10500.0,1645028056.0,1.0,0.0,7500000.0,,,,1.0,0.0,1.0,,,,11.0,2
1126952001659-npk-geoehlektronika-servis,"НПК ""ГЕОЭЛЕКТРОНИКА СЕРВИС""",Тверь,2012-01-24,241000000.0,10200000.0,20200.0,6950145654.0,7.0,0.0,14600000.0,0.0,0.0,4.0,2.0,2.0,,7.0,,,11.0,2
1092311002442-rip-impuls,"""РИП-ИМПУЛЬС""",Краснодар,2009-05-08,227000000.0,31500000.0,20000.0,2311116971.0,104.0,0.0,61600000.0,1.0,0.0,4.0,2.0,0.0,,1.0,,,11.0,2
1067760357785-pkf-cifrovye-pribory,"""ПКФ ЦИФРОВЫЕ ПРИБОРЫ""",Москва,2006-11-30,247500000.0,83600000.0,10000.0,7716564530.0,67.0,0.0,20400000.0,1.0,0.0,0.0,,,,,,,11.0,2
1035005524102-supertekhpribor,"""СУПЕРТЕХПРИБОР""",Мытищи,2003-11-26,238900000.0,32600000.0,10000.0,5029073032.0,113.0,0.0,457800000.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,,,11.0,0
1196313021464-unison,"""УНИСОН""",Самара,2019-03-07,288600000.0,3400000.0,100000.0,6319237647.0,,,,,,,,,,,,,11.0,2
1097847019907-sktb-kolcova,"""СКТБ КОЛЬЦОВА""",Санкт-Петербург,2009-01-28,193000000.0,21800000.0,100000.0,7805483346.0,24.0,0.0,119100000.0,0.0,0.0,4.0,3.0,2.0,,1.0,,,11.0,1
1025900890256-mikont,"""МИКОНТ""",Пермь,1999-03-23,296000000.0,59800000.0,10000.0,5904091000.0,4.0,0.0,391200.0,,,,2.0,0.0,1.0,,,,11.0,2
1047724042409-npo-ehko-intekh,"НПО ""ЭКО-ИНТЕХ""",Москва,2004-11-30,293300000.0,29300000.0,12000.0,7724295200.0,147.0,0.0,50500000.0,,,,2.0,1.0,,3.0,,,11.0,2
1155029009024-kortekh,"""КОРТЕХ""",Мытищи,2015-09-10,173000000.0,4000000.0,10000.0,5029202619.0,13.0,0.0,158000000.0,,,,,,,,,,11.0,2
1205200003007-gtlab,"""ГТЛАБ""",Саров,2020-01-24,237700000.0,9200000.0,100000.0,5254494306.0,,,,,,,,,,1.0,,,11.0,2
1157746533471-ehtms,"""ЭТМС""",Москва,2015-06-15,293700000.0,52400000.0,10000.0,7735144315.0,108.0,0.0,121500000.0,,,,1.0,1.0,,4.0,,,11.0,2
1027700086149-npp-tekhnopribor,"""НПП ""ТЕХНОПРИБОР""",Москва,1995-10-31,196100000.0,3900000.0,18000.0,7720146045.0,37.0,0.0,63100000.0,3.0,3.0,2.0,4.0,2.0,,,,,11.0,2
1167746651643-en-avtomatizaciya,"""ЕН АВТОМАТИЗАЦИЯ""",Москва,2016-07-12,216100000.0,55700000.0,100000.0,9729016220.0,,,,,,,,,,,,,11.0,2
1057746404748-npc-atb,"""НПЦ АТБ""",Москва,2005-03-10,279300000.0,58700000.0,10000.0,7721526314.0,11.0,0.0,31300000.0,0.0,0.0,1.0,2.0,0.0,,,,,11.0,2
1024001426998-istochnik,"""ИСТОЧНИК""",Калуга,1995-11-23,179800000.0,25700000.0,100000.0,4029014483.0,38.0,0.0,276000000.0,1.0,0.0,1.0,3.0,0.0,,,,,11.0,2
1087746772662-f-servis,"""Ф-СЕРВИС""",Москва,2008-06-23,156500000.0,8000000.0,235000.0,7714745033.0,3.0,0.0,9100000.0,,,,0.0,1.0,,,,,11.0,2
1027802490704-npf-ehnergosoyuz,"""НПФ ""ЭНЕРГОСОЮЗ""",Санкт-Петербург,1998-06-01,256500000.0,32300000.0,8500.0,7804076130.0,47.0,0.0,149500000.0,,,,11.0,3.0,3.0,,,,11.0,0
1157847023950-npo-tochpribor,"""НПО ТОЧПРИБОР""",Санкт-Петербург,2015-01-28,224900000.0,3800000.0,10000.0,7806081343.0,8.0,0.0,7700000.0,,,,1.0,6.0,,2.0,,,11.0,2
1174704014210-kipas,"""КИПАС""",Гатчина,2017-10-27,177300000.0,126900000.0,10000.0,4705074834.0,,,,,,,,,,,,,11.0,2
1027810223484-npf-logika,НПФ ЛОГИКА,Санкт-Петербург,2002-05-06,237700000.0,24700000.0,22600.0,7809002893.0,1.0,0.0,99300.0,0.0,0.0,2.0,,,,14.0,,,11.0,1
1050204281380-pangeya,"""ПАНГЕЯ""",Уфа,2005-08-05,106200000.0,45000.0,235000.0,276093933.0,22.0,0.0,69100000.0,0.0,0.0,1.0,13.0,8.0,1.0,,,,11.0,2
1027739478580-ntm-zashchita,"""НТМ-ЗАЩИТА""",Москва,1998-04-16,250700000.0,14700000.0,10000.0,7721166781.0,1030.0,0.0,190200000.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,11.0,2
1106670010149-ingortekhruda,"""ИНГОРТЕХРУДА""",Екатеринбург,2010-04-01,190700000.0,37400000.0,12000.0,6670289325.0,1.0,0.0,9200000.0,,,,,,,,,,11.0,2
1175027004558-specehnergo-m,"""СПЕЦЭНЕРГО-М""",Люберцы,2017-02-21,235200000.0,35800000.0,10000.0,5027249844.0,,,,,,,,,,,,,11.0,2
1193328010930-zoehis,"""ЗОЭИС""",Камешково,2019-11-08,184600000.0,67000000.0,20000.0,3329097094.0,,,,0.0,0.0,2.0,1.0,2.0,,1.0,,,10.0,2
1027739839456-termiko,"""ТЕРМИКО""",Москва,1992-08-17,199900000.0,31300000.0,,7735057430.0,5.0,0.0,212400.0,6.0,5.0,1.0,2.0,3.0,,1.0,,,11.0,0
1207700141978-konsist-konstrakshn,"""КОНСИСТ КОНСТРАКШН""",Москва,2020-03-27,105400000.0,2000000.0,235000.0,7722486706.0,,,,,,,,,,3.0,,,11.0,2
1234000003159-rezolyut,"""РЕЗОЛЮТ""",Обнинск,2023-04-18,269600000.0,143200000.0,10000.0,4000001040.0,,,,,,,,,,,,,8.0,2
1237700571833-botgerc,"""БОТГЕРЦ""",Москва,2023-08-28,249400000.0,465000.0,50000.0,7733420312.0,,,,,,,,,,,,,11.0,2
1197746446160-laboratoriya-akvilon,"""ЛАБОРАТОРИЯ АКВИЛОН""",Москва,2019-07-15,217700000.0,15300000.0,100000.0,7724483250.0,46.0,0.0,87900000.0,,,,0.0,2.0,,,,,11.0,2
1157847239153-hikurtek,"""ХИКУРТЕК""",Санкт-Петербург,2015-07-10,145700000.0,45300000.0,235000.0,7814258604.0,6.0,0.0,5200000.0,,,,0.0,4.0,,,,,11.0,2
1145032002081-duotehk,"""ДУОТЭК""",,2014-03-11,224800000.0,43700000.0,10000.0,5032277491.0,,,,,,,,,,,,,11.0,2
1147847046918-ehkan,"""ЭКАН""",Санкт-Петербург,2014-02-11,174000000.0,69000000.0,10000.0,7802850848.0,42.0,0.0,134100000.0,,,,,,,,,,11.0,2
1167847477291-okb-spektr,"""ОКБ СПЕКТР""",Санкт-Петербург,2016-12-13,281900000.0,69400000.0,120000.0,7804585151.0,67.0,0.0,46500000.0,0.0,0.0,1.0,2.0,0.0,,,,,11.0,2
1177325017242-poisk,"""ПОИСК""",Ульяновск,2017-09-13,153800000.0,33000000.0,15000.0,7327084450.0,10.0,0.0,36300000.0,1.0,1.0,0.0,4.0,0.0,,,,,11.0,2
1027102672651-zavod-423,"""ЗАВОД  №423""",Богородицк,2001-11-23,33500000.0,194600000.0,235000.0,,,,,,,,,,,,,,,2
1096194003730-rtm,"""РТМ""",Ростов-На-Дону,2009-11-05,161700000.0,63700000.0,10000.0,6162023387.0,,,,,,,,,,,,,11.0,2
1097746123056-graviton-avtomatika,"""ГРАВИТОН-АВТОМАТИКА""",Москва,2009-03-10,252600000.0,59500000.0,10000.0,7718755787.0,,,,,,,,,,,,,11.0,2
1164027054553-tekhpromservis,"""ТЕХПРОМСЕРВИС""",Калуга,2016-04-11,247500000.0,51900000.0,20000.0,4028062100.0,,,,0.0,0.0,1.0,1.0,0.0,,3.0,,,11.0,2
1165476132535-azimut,"""АЗИМУТ""",Новосибирск,2016-07-14,209000000.0,1500000.0,40000.0,5433958240.0,,,,0.0,0.0,1.0,0.0,3.0,,,,,11.0,2
1021200772768-npf-meta,"НПФ ""МЕТА""",Йошкар-Ола,1999-02-05,241200000.0,6000000.0,21000.0,1215021186.0,164.0,0.0,308400000.0,0.0,0.0,2.0,6.0,2.0,1.0,,,,11.0,2
1107746808784-aksitekh-servis,"""АКСИТЕХ СЕРВИС""",Москва,2010-10-05,236600000.0,2400000.0,10000.0,7730632622.0,,,,,,,1.0,0.0,,,,,11.0,2
1147847436989-konstanta,"""КОНСТАНТА""",Санкт-Петербург,2014-12-11,221900000.0,27900000.0,235000.0,7805666639.0,24.0,0.0,10700000.0,,,,2.0,0.0,,5.0,,,11.0,2
1057415000477-npp-chiz,"НПП ""ЧИЗ""",Челябинск,2005-02-16,192000000.0,23000000.0,100000.0,7432013916.0,51.0,0.0,41500000.0,1.0,0.0,2.0,17.0,3.0,,3.0,,,11.0,2
1207800110430-top-avto,"""ТОП АВТО""",Санкт-Петербург,2020-09-02,252200000.0,5100000.0,55000.0,7802882335.0,,,,,,,3.0,0.0,,,,,11.0,2
1037811014647-nikol,""" НИКОЛЬ """,Санкт-Петербург,2002-07-03,145900000.0,4600000.0,100000.0,7805089195.0,117.0,0.0,198400000.0,0.0,0.0,5.0,,,2.0,1.0,,,11.0,2
1087746355443-rubezh-inzhiniring,"""РУБЕЖ-ИНЖИНИРИНГ""",Москва,2008-03-14,162000000.0,3300000.0,10000.0,7701775866.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,,,,11.0,2
1217700574695-atronika,"""АТРОНИКА""",Москва,2021-11-29,242800000.0,47400000.0,235000.0,9726002766.0,,,,,,,,,,,,,11.0,1
1237800095390-kobi,"""КОБИ""",Санкт-Петербург,2023-08-22,257500000.0,738000.0,10000.0,7814826448.0,1.0,0.0,1500000.0,,,,,,,,,,11.0,2
1022301606777-zip-nauchpribor,"""ЗИП-НАУЧПРИБОР""",Краснодар,1999-06-15,279300000.0,319000.0,235000.0,2310012810.0,97.0,0.0,40400000.0,0.0,0.0,1.0,2.0,0.0,,1.0,,,11.0,2
1105321006570-meter,"""МЕТЕР""",,2010-12-09,131000000.0,1400000.0,235000.0,5310016747.0,,,,2.0,2.0,5.0,3.0,9.0,1.0,1.0,,,11.0,2
1167847162834-pkb-omega,"""ПКБ ""ОМЕГА""",Санкт-Петербург,2016-04-01,108800000.0,4100000.0,235000.0,7804562764.0,1.0,0.0,198000.0,0.0,0.0,1.0,,,,,,,11.0,2
1226600050445-shtorm-komponent,"""ШТОРМ-КОМПОНЕНТ""",Верхняя Пышма,2022-08-16,231700000.0,9100000.0,100000.0,6686144580.0,,,,,,,0.0,1.0,,,,,11.0,2
1215400048819-npp-interval,"""НПП ""ИНТЕРВАЛ""""",Новосибирск,2021-11-25,193000000.0,42400000.0,235000.0,5402069932.0,30.0,0.0,297700000.0,,,,,,,,,,11.0,2
1197847181454-vestehk,"""ВЕСТЭК""",Санкт-Петербург,2019-09-04,217700000.0,1700000.0,10000.0,7814764375.0,3.0,0.0,5200000.0,,,,2.0,0.0,,,,,11.0,2
1027739052978-intra,"""ИНТРА""",Москва,1993-04-26,26000000.0,-64700000.0,235000.0,7726058395.0,9.0,0.0,30500000.0,1.0,0.0,0.0,17.0,17.0,2.0,1.0,,,11.0,1
1174704002813-td-gelikon,"""ТД ""ГЕЛИКОН""",Всеволожск,2017-03-07,196400000.0,14500000.0,235000.0,4703148840.0,5.0,0.0,4200000.0,0.0,0.0,1.0,2.0,1.0,,,,,11.0,2
1057748002850-ntc-rehb,"""НТЦ РЭБ""",Москва,2005-08-29,,,235000.0,7731529843.0,5.0,0.0,485300000.0,1.0,1.0,6.0,0.0,6.0,1.0,,2.0,0.0,4.0,1
1066150028955-31-zato,"""31 ЗАТО""",Новочеркасск,2006-11-21,,,235000.0,,,,,,,,,,,,,,,1
1107017022496-ehnerton,"""ЭНЕРТОН""",Томск,2010-12-23,210800000.0,26000000.0,235000.0,7017275655.0,28.0,0.0,56900000.0,0.0,0.0,3.0,6.0,1.0,1.0,,,,11.0,2
1075753003248-npp-astron-ehlektronika,"""НПП""АСТРОН ЭЛЕКТРОНИКА""",,2007-11-16,125900000.0,18300000.0,235000.0,5753043965.0,12.0,0.0,146500000.0,0.0,0.0,2.0,,,1.0,,,,11.0,2
1157448008255-chiz,"""ЧИЗ""",Челябинск,2015-08-04,228700000.0,38600000.0,100000.0,7448182349.0,38.0,0.0,21000000.0,0.0,0.0,3.0,5.0,0.0,,,,,11.0,2
1164704056549-radiatekh,"""РАДИАТЕХ""",,2016-05-06,189200000.0,5600000.0,235000.0,4705070452.0,,,,,,,4.0,0.0,1.0,1.0,,,11.0,2
1026900568309-npp-diskretnye-tekhnologii,"НПП ""ДИСКРЕТНЫЕ ТЕХНОЛОГИИ""",Тверь,1994-04-06,163900000.0,17600000.0,100000.0,6904007226.0,,,,,,,1.0,0.0,,1.0,,,11.0,2
1097847163908-npp-proehl,"НПП ""ПРОЭЛ""",Санкт-Петербург,2009-06-10,255000000.0,24400000.0,12000.0,7839405836.0,33.0,0.0,77600000.0,,,,8.0,0.0,3.0,2.0,,,11.0,2
1162536074403-mirtek,"""МИРТЕК""",Владивосток,2016-07-05,120000000.0,15300000.0,235000.0,2537127005.0,2.0,0.0,4000000.0,0.0,0.0,2.0,1.0,1.0,,,,,11.0,2
1135543047155-omzteh,"""ОМЗТЭ""",Омск,2013-10-11,204000000.0,1600000.0,20000.0,5507242782.0,4.0,0.0,2800000.0,1.0,0.0,0.0,8.0,1.0,,1.0,,,11.0,2
1135543035044-seht,"""СЭТ""",Омск,2013-08-01,226900000.0,355000.0,50000.0,5506227284.0,1.0,0.0,191000.0,0.0,0.0,3.0,1.0,0.0,,1.0,,,11.0,2
1065445007726-intmash,"""ИНТМАШ""",Бердск,2006-03-21,226800000.0,58400000.0,160000.0,5445121873.0,20.0,0.0,18100000.0,,,,10.0,1.0,,,,,11.0,2
1069670013038-telesen,"""ТЕЛЕСЕН""",Екатеринбург,2006-02-01,243600000.0,11700000.0,10000.0,6670109205.0,152.0,0.0,517500000.0,1.0,0.0,1.0,16.0,4.0,1.0,1.0,,,11.0,2
1226600009338-ehlemi,"""ЭЛЕМИ""",Екатеринбург,2022-02-18,126700000.0,28700000.0,235000.0,6670507213.0,,,,,,,,,,2.0,,,11.0,2
1025005687519-iztekh,"""ИЗТЕХ""",Москва,2001-05-05,238300000.0,85300000.0,10000.0,5044032048.0,198.0,0.0,56700000.0,,,,,,,,,,11.0,2
1067746705234-tehk-panorama,"""ТЭК-ПАНОРАМА""",Москва,2006-06-15,211700000.0,13500000.0,20400.0,7718590119.0,,,,1.0,0.0,0.0,,,,,,,11.0,2
